+-------+-----------+-----------------------------------------------+--------+
|   #   | Thread    |                      Song                     |  Time  |
|  4915 | Thread-6  |              烛光里的妈妈(演唱会)             | 0.4149 |
|  4916 | Thread-4  |                  在梦里(MTV)                  | 0.4147 |
|  4917 | Thread-4  |                   为人民服务                  | 0.4147 |
|  4918 | Thread-3  |                    草原之夜                   | 0.4147 |
|  4919 | Thread-5  |                   傻瓜也有爱                  | 0.4146 |
|  4920 | Thread-8  |                     相思债                    | 0.4146 |
|  4921 | Thread-2  |                     兵马俑                    | 0.4145 |
|  4922 | Thread-1  |              杜鹃山举义旗三起三落             | 0.4145 |
|  4923 | Thread-4  |                 谯楼打罢二更鼓                | 0.4145 |
|  4924 | Thread-1  |                      合照                     | 0.4144 |
|  4925 | Thread-2  |                      趁早                     | 0.4144 |
|  4926 | Thread-7  |                     回娘家                    | 0.4144 |
|  4927 | Thread-4  |                  团圆酒(MTV)                  | 0.4143 |
|  4928 | Thread-8  |                    新疆玫瑰                   | 0.4143 |
|  4929 | Thread-6  |                说谎的眼泪(MTV)                | 0.4142 |
|  4930 | Thread-9  |                  好男儿当当兵                 | 0.4142 |
|  4931 | Thread-7  |                   想让你骄傲                  | 0.4141 |
|  4932 | Thread-5  |                  草原花(MTV)                  | 0.4141 |
|  4933 | Thread-3  |                  心中的月亮船                 | 0.4141 |
|  4934 | Thread-3  |                    爱情故事                   | 0.4141 |
|  4935 | Thread-4  |                 爱我就跟我走d                 | 0.4140 |
|  4936 | Thread-2  |              不再为谁流眼泪(MTV)              | 0.4140 |
|  4937 | Thread-5  |                 说出来谁会相信                | 0.4140 |
|  4938 | Thread-4  |                     黑名单                    | 0.4140 |
|  4939 | Thread-1  |                    秋收起义                   | 0.4139 |
|  4940 | Thread-1  |                     我是鱼                    | 0.4139 |
|  4941 | Thread-8  |                     西波涅                    | 0.4138 |
|  4942 | Thread-4  |                    死心塌地                   | 0.4138 |
|  4943 | Thread-9  |             既然你不再爱我(FLASH)             | 0.4137 |
|  4944 | Thread-7  |                    凝聚的爱                   | 0.4136 |
|  4945 | Thread-7  |                 相逢何必曾相识                | 0.4135 |
|  4946 | Thread-1  |                   输给了距离                  | 0.4135 |
|  4947 | Thread-10 |                      奇迹                     | 0.4134 |
|  4948 | Thread-6  |            无情的雨无情的你(演唱会)           | 0.4133 |
|  4949 | Thread-10 |                    七月初七                   | 0.4133 |
|  4950 | Thread-7  |                      害怕                     | 0.4132 |
|  4951 | Thread-1  |                    见或不见                   | 0.4132 |
|  4952 | Thread-10 |                    开门见喜                   | 0.4130 |
|  4953 | Thread-4  |                      回乡                     | 0.4130 |
|  4954 | Thread-8  |                   韩国舞曲3                   | 0.4130 |
|  4955 | Thread-9  |                  小村姑卖西瓜                 | 0.4130 |
|  4956 | Thread-3  |                 总有一天等到你                | 0.4130 |
|  4957 | Thread-6  |                   雨中的故事                  | 0.4130 |
|  4958 | Thread-2  |                    上善若水                   | 0.4129 |
|  4959 | Thread-2  |                     Royals                    | 0.4129 |
|  4960 | Thread-3  |                      梦桥                     | 0.4128 |
|  4961 | Thread-8  |              Sos_For_My_Only_Love             | 0.4127 |
|  4962 | Thread-6  |                一马当先马到功成               | 0.4126 |
|  4963 | Thread-1  |       新年新禧新气象&新春喜事一桩桩(MTV)      | 0.4126 |
|  4964 | Thread-7  |                  傻妞妞(MTV)                  | 0.4126 |
|  4965 | Thread-6  |                 有几番风雨晴天                | 0.4125 |
|  4966 | Thread-3  |                   臆想(高清)                  | 0.4125 |
|  4967 | Thread-9  |                   我想更懂你                  | 0.4125 |
|  4968 | Thread-9  |                      天边                     | 0.4124 |
|  4969 | Thread-5  |                    爱别转弯                   | 0.4124 |
|  4970 | Thread-2  |                   葬心(MTV)                   | 0.4124 |
|  4971 | Thread-8  |                    多管闲事                   | 0.4124 |
|  4972 | Thread-6  |              特洛伊(混音版)(高清)             | 0.4122 |
|  4973 | Thread-9  |                   我们都错了                  | 0.4122 |
|  4974 | Thread-2  |              成吉思汗舞曲(演唱会)             | 0.4122 |
|  4975 | Thread-3  |                     风之声                    | 0.4122 |
|  4976 | Thread-8  |                    嘻哈空姐                   | 0.4121 |
|  4977 | Thread-9  |                  不该流的泪滴                 | 0.4121 |
|  4978 | Thread-7  |                一颗心只为你牵绊               | 0.4120 |
|  4979 | Thread-10 |                转吧!七彩霓虹灯                | 0.4120 |
|  4980 | Thread-10 |                    太阳一样                   | 0.4120 |
|  4981 | Thread-10 |                  关东煮(MTV)                  | 0.4119 |
|  4982 | Thread-2  |                   雪乡(MTV)                   | 0.4119 |
|  4983 | Thread-7  |                  断了线的风筝                 | 0.4119 |
|  4984 | Thread-3  |                      听说                     | 0.4117 |
|  4985 | Thread-2  |                 大家一起喜羊羊                | 0.4117 |
|  4986 | Thread-7  |                       香                      | 0.4117 |
|  4987 | Thread-7  |                   女人要有钱                  | 0.4117 |
|  4988 | Thread-9  |                 梦的高原(MTV)                 | 0.4116 |
|  4989 | Thread-1  |                    快递爱情                   | 0.4116 |
|  4990 | Thread-3  |                   我在思想你                  | 0.4116 |
|  4991 | Thread-8  |                 云光缘(FLASH)                 | 0.4116 |
|  4992 | Thread-7  |                   Daddy(MTV)                  | 0.4115 |
|  4993 | Thread-7  |                 谁家母鸡不生蛋                | 0.4115 |
|  4994 | Thread-6  |                   谁伴我双飞                  | 0.4115 |
|  4995 | Thread-2  |                含泪的分手(MTV)                | 0.4115 |
|  4996 | Thread-8  |                      感觉                     | 0.4115 |
|  4997 | Thread-1  |                     一江水                    | 0.4114 |
|  4998 | Thread-4  |                      退让                     | 0.4114 |
|  4999 | Thread-7  |                      望月                     | 0.4111 |
|  5000 | Thread-6  |                我对爱情没有把握               | 0.4110 |
|  5001 | Thread-1  |                    爱的天堂                   | 0.4110 |
|  5002 | Thread-3  |                 甜甜圈(演唱会)                | 0.4109 |
|  5003 | Thread-7  |                还是要孤单(MTV)                | 0.4108 |
|  5004 | Thread-4  |                Hello_Angel(MTV)               | 0.4108 |
|  5005 | Thread-2  |                    配对成双                   | 0.4107 |
|  5006 | Thread-9  |                   寂寞稻草人                  | 0.4106 |
|  5007 | Thread-1  |                    恋爱视窗                   | 0.4106 |
|  5008 | Thread-6  |                    相亲相爱                   | 0.4105 |
|  5009 | Thread-2  |                      征服                     | 0.4104 |
|  5010 | Thread-3  |                    沿途有你                   | 0.4104 |
|  5011 | Thread-7  |                超越梦想(演唱会)               | 0.4103 |
|  5012 | Thread-4  |                   江南Style                   | 0.4103 |
|  5013 | Thread-7  |                    不告而别                   | 0.4103 |
|  5014 | Thread-7  |                 我是最爱你的人                | 0.4103 |
|  5015 | Thread-7  |              下一站去哪里(FLASH)              | 0.4102 |
|  5016 | Thread-2  |                  达芬奇的密码                 | 0.4101 |
|  5017 | Thread-10 |                 寂寞星球(MTV)                 | 0.4101 |
|  5018 | Thread-8  |                   圣诞十二点                  | 0.4100 |
|  5019 | Thread-9  |                   向歌友拜年                  | 0.4100 |
|  5020 | Thread-5  |                    仙剑问情                   | 0.4100 |
|  5021 | Thread-6  |                   爱落空心痛                  | 0.4100 |
|  5022 | Thread-4  |                    L-O-V-E                    | 0.4099 |
|  5023 | Thread-10 |                      鱼儿                     | 0.4099 |
|  5024 | Thread-10 |                    期待更多                   | 0.4099 |
|  5025 | Thread-2  |                      24楼                     | 0.4098 |
